10-950;Pieniężnego 21;Olsztyn;Warmińsko-mazurskie;Olsztyn
10-952;Pana Tadeusza 6;Olsztyn;Warmińsko-mazurskie;Olsztyn
10-953;Wańkowicza 26;Olsztyn;Warmińsko-mazurskie;Olsztyn
10-954;Szczytnowska 4;Olsztyn;Warmińsko-mazurskie;Olsztyn
10-955;Jaroszyka 21;Olsztyn;Warmińsko-mazurskie;Olsztyn
10-956;Limanowskiego 48;Olsztyn;Warmińsko-mazurskie;Olsztyn
10-958;Zbożowa 27A;Olsztyn;Warmińsko-mazurskie;Olsztyn
10-959;Partyzantów 39;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-001;Barczewskiego 17;Dywity;Warmińsko-mazurskie;Olsztyński
11-010;Pocztowy 1;Barczewo;Warmińsko-mazurskie;Olsztyński
11-015;Chopina 15;Olsztynek;Warmińsko-mazurskie;Olsztyński
11-040;Zwycięstwa 8;Dobre Miasto;Warmińsko-mazurskie;Olsztyński
11-041;Wilgi 2;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Żbicza (Gutkowo) 99;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Żonkilowa 150;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Żurawia (Gutkowo) 29;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Bałtycka (Gutkowo) 122;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Bażantowa 75;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Basieńki 50;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Bociania (Gutkowo) 126;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Bohuna 85;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Cietrzewia 178;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Cyranki (Gutkowo) 186;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Czajki (Gutkowo) 119;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Czapli (Gutkowo) 191;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Czarnieckiego Stefana (Gutkowo) 137;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Dziewanny (Gutkowo) 88;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Fiołkowa 197;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Głogowa (Gutkowo) 126;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Gołębia (Gutkowo) 118;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Heleny (Gutkowo) 91;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Hiacyntowa 158;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Hozjusza (Gutkowo) 15;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Husarii 41;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Irysowa 141;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Jaskółcza (Gutkowo) 123;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Jastrzębia (Gutkowo) 18;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Jemioły (Gutkowo) 103;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Jerzyka 1;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Kanarkowa (Gutkowo) 45;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Ketlinga 159;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Kiemliczów 2;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Kmicica 15;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Kocanki (Gutkowo) 76;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Konwaliowa (Gutkowo) 33;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Kresowa 138;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Krokusowa 101;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Krucza (Gutkowo) 122;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Księcia Jaremy 5;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Lawendowa 52;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Liliowa 195;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Młodzieżowa (Gutkowo) 109 14;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Macierzanki (Gutkowo) 16;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Mewy (Gutkowo) 187;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Narcyzowa 108;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Oleńki 97;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Orla (Gutkowo) 121;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Ostróżki (Gutkowo) 100;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Pawia (Gutkowo) 121;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Perkoza (Gutkowo) 104;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Podbipięty 118 58;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Poranna (Gutkowo) 28;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Poziomkowa 118;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Przepiórcza 141;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Rocha (Gutkowo) 91;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Rumiankowa (Gutkowo) 145;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Rybitwy (Gutkowo) 62;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Rzędziana (Gutkowo) 15;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Sójki 48;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Słowicza (Gutkowo) 168;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Sasankowa 48;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Sikorki 15;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Skowronka 110;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Skrzetuskiego 170;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Sokola (Gutkowo) 8;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Sowia (Gutkowo) 131;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Stokowa (Gutkowo) 152;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Stokrotki 59;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Storczykowa 44;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Szpakowa (Gutkowo) 93;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Wachmistrza Soroki 187;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Wilgi (Gutkowo) 19;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Wołodyjowskiego 67 60;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Wróbla 117;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Wronia (Gutkowo) 78;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Zagłoby 189;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Zięby 3;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-041;Świętego Arnolda 115;Olsztyn;Warmińsko-mazurskie;Olsztyn
11-042;Klonowa 4;Jonkowo;Warmińsko-mazurskie;Olsztyński
11-100;Świętochowskiego 5;Lidzbark Warmiński;Warmińsko-mazurskie;Lidzbarski
11-100;Świętochowskiego 5;Lidzbark Warmiński;Warmińsko-mazurskie;Lidzbarski
11-101;Poniatowskiego 16;Lidzbark Warmiński;Warmińsko-mazurskie;Lidzbarski
11-102;Polna 36;Lidzbark Warmiński;Warmińsko-mazurskie;Lidzbarski
11-130;Mickiewicza 3;Orneta;Warmińsko-mazurskie;Lidzbarski
11-135;Kopernika 10;Lubomino;Warmińsko-mazurskie;Lidzbarski
11-200;11 Listopada 3;Bartoszyce;Warmińsko-mazurskie;Bartoszycki
11-200;11 Listopada 3;Bartoszyce;Warmińsko-mazurskie;Bartoszycki
11-200;11 Listopada 3;Bartoszyce;Warmińsko-mazurskie;Bartoszycki
11-201;Bema 53;Bartoszyce;Warmińsko-mazurskie;Bartoszycki
11-204;Ogrodowa 1A 187;Bartoszyce;Warmińsko-mazurskie;Bartoszycki
11-210;22 Lipca 6;Sępopol;Warmińsko-mazurskie;Bartoszycki
11-220;Szkolna 2;Górowo Iławeckie;Warmińsko-mazurskie;Bartoszycki
11-230;Wolności 2;Bisztynek;Warmińsko-mazurskie;Bartoszycki
11-300;Dworcowa 3;Biskupiec;Warmińsko-mazurskie;Olsztyński
11-300;Dworcowa 3;Biskupiec;Warmińsko-mazurskie;Olsztyński
11-302;Ludowa 48;Biskupiec;Warmińsko-mazurskie;Olsztyński
11-320;Kajki 26;Jeziorany;Warmińsko-mazurskie;Olsztyński
11-400;Pocztowa 1;Kętrzyn;Warmińsko-mazurskie;Kętrzyński
11-400;Pocztowa 1;Kętrzyn;Warmińsko-mazurskie;Kętrzyński
11-401;Sikorskiego 78;Kętrzyn;Warmińsko-mazurskie;Kętrzyński
11-402;Daszyńskiego 19;Kętrzyn;Warmińsko-mazurskie;Kętrzyński
11-409;Wojska Polskiego 23;Kętrzyn;Warmińsko-mazurskie;Kętrzyński
11-410;Wojska Polskiego 2;Barciany;Warmińsko-mazurskie;Kętrzyński
11-414;Królowej Jadwigi 9;Kętrzyn;Warmińsko-mazurskie;Kętrzyński
11-420;Kętrzyńska 8;Srokowo;Warmińsko-mazurskie;Kętrzyński
11-430;Orzeszkowej 7;Korsze;Warmińsko-mazurskie;Kętrzyński
11-440;Kolejowa 1;Reszel;Warmińsko-mazurskie;Kętrzyński
11-500;Pocztowa 2;Giżycko;Warmińsko-mazurskie;Giżycki
11-500;Pocztowa 2;Giżycko;Warmińsko-mazurskie;Giżycki
11-501;Wojska Polskiego 53;Giżycko;Warmińsko-mazurskie;Giżycki
11-503;Daszyńskiego 28 A;Giżycko;Warmińsko-mazurskie;Giżycki
11-504;Wiejska 34;Giżycko;Warmińsko-mazurskie;Giżycki
11-507;1 Maja 11;Giżycko;Warmińsko-mazurskie;Giżycki
11-508;Królowej Jadwigi 4;Giżycko;Warmińsko-mazurskie;Giżycki
11-508;Królowej Jadwigi 4;Giżycko;Warmińsko-mazurskie;Giżycki
11-510;Grunwaldzka 80;Wydminy;Warmińsko-mazurskie;Giżycki
11-513;Mazurska 2;Miłki;Warmińsko-mazurskie;Giżycki
11-520;Świerczewskiego 5;Ryn;Warmińsko-mazurskie;Giżycki
11-600;Zamkowa 9;Węgorzewo;Warmińsko-mazurskie;Węgorzewski
11-600;Zamkowa 9;Węgorzewo;Warmińsko-mazurskie;Węgorzewski
11-601;Generała Józefa Bema 14;Węgorzewo;Warmińsko-mazurskie;Węgorzewski
11-606;1 Maja 4;Budry;Warmińsko-mazurskie;Węgorzewski
11-610;1 Maja 17;Pozezdrze;Warmińsko-mazurskie;Węgorzewski
11-612;Dworcowa 3;Kruklanki;Warmińsko-mazurskie;Giżycki
11-700;Królewiecka 39;Mrągowo;Warmińsko-mazurskie;Mrągowski
11-700;Królewiecka 39;Mrągowo;Warmińsko-mazurskie;Mrągowski
11-702;Parkowa 11/2;Mrągowo;Warmińsko-mazurskie;Mrągowski
11-709;Grunwaldzka 1;Mrągowo;Warmińsko-mazurskie;Mrągowski
11-709;Grunwaldzka 1;Mrągowo;Warmińsko-mazurskie;Mrągowski
11-710;Wolności 1;Piecki;Warmińsko-mazurskie;Mrągowski
11-730;3 Maja 8;Mikołajki;Warmińsko-mazurskie;Mrągowski
11-731;Olsztyńska 17;Sorkwity;Warmińsko-mazurskie;Mrągowski
12-100;Polska 22;Szczytno;Warmińsko-mazurskie;Szczycieński
12-100;Polska 22;Szczytno;Warmińsko-mazurskie;Szczycieński
12-101;Piłsudkiego 111;Szczytno;Warmińsko-mazurskie;Szczycieński
12-102;Sikorskiego 4;Szczytno;Warmińsko-mazurskie;Szczycieński
12-114;22 Stycznia 8;Rozogi;Warmińsko-mazurskie;Szczycieński
12-120;Niepodległości 13 34;Dźwierzuty;Warmińsko-mazurskie;Szczycieński
12-122;1 Maja 43;Jedwabno;Warmińsko-mazurskie;Szczycieński
12-130;Pocztowa 1;Pasym;Warmińsko-mazurskie;Szczycieński
12-140;Dworcowa 17;Świętajno;Warmińsko-mazurskie;Szczycieński
12-150;Mazurska 2;Spychowo;Warmińsko-mazurskie;Szczycieński
12-160;Władysława Jagiełły 1;Wielbark;Warmińsko-mazurskie;Szczycieński
12-200;Gizewiusza 6;Pisz;Warmińsko-mazurskie;Piski
12-200;Gizewiusza 6;Pisz;Warmińsko-mazurskie;Piski
12-201;Wojska Polskiego 92;Pisz;Warmińsko-mazurskie;Piski
12-207;Kętrzyńskiego 116;Bemowo Piskie;Warmińsko-mazurskie;Piski
12-220;Wczasów 4 B;Ruciane-Nida;Warmińsko-mazurskie;Piski
12-220;Wczasów 4 B;Ruciane-Nida;Warmińsko-mazurskie;Piski
12-221;Gałczyńskiego 18;Ruciane-Nida;Warmińsko-mazurskie;Piski
12-221;Gałczyńskiego 18;Ruciane-Nida;Warmińsko-mazurskie;Piski
12-230;Moniuszki 1;Biała Piska;Warmińsko-mazurskie;Piski
12-250;Wojska Polskiego 22;Orzysz;Warmińsko-mazurskie;Piski
12-251;Wojska Polskiego 4;Orzysz;Warmińsko-mazurskie;Piski
13-100;1 Maja 6;Nidzica;Warmińsko-mazurskie;Nidzicki
13-113;Przasnyska 14;Janowo;Warmińsko-mazurskie;Nidzicki
13-200;Pocztowa 1;Działdowo;Warmińsko-mazurskie;Działdowski
13-200;Pocztowa 1;Działdowo;Warmińsko-mazurskie;Działdowski
13-201;Norwida 2;Działdowo;Warmińsko-mazurskie;Działdowski
13-206;Dworcowa 12;Płośnica;Warmińsko-mazurskie;Działdowski
13-210;Skłodowskiej Curie Marii 43 187;Działdowo;Warmińsko-mazurskie;Działdowski
13-220;Wyzwolenia 47;Rybno;Warmińsko-mazurskie;Działdowski
13-230;Dworcowa 8;Lidzbark;Warmińsko-mazurskie;Działdowski
13-240;Wyzwolenia 4;Iłowo-Osada;Warmińsko-mazurskie;Działdowski
13-300;Działyńskich 1;Nowe Miasto Lubawskie;Warmińsko-mazurskie;Nowomiejski
13-300;Działyńskich 1;Nowe Miasto Lubawskie;Warmińsko-mazurskie;Nowomiejski
14-100;Mickiewicza 15;Ostróda;Warmińsko-mazurskie;Ostródzki
14-100;Mickiewicza 15;Ostróda;Warmińsko-mazurskie;Ostródzki
14-100;Mickiewicza 15;Ostróda;Warmińsko-mazurskie;Ostródzki
14-101;Pieniężnego 47 b;Ostróda;Warmińsko-mazurskie;Ostródzki
14-102;Grunwaldzka 41;Ostróda;Warmińsko-mazurskie;Ostródzki
14-103;Jaracza 20;Ostróda;Warmińsko-mazurskie;Ostródzki
14-104;Czarnieckiego 32;Ostróda;Warmińsko-mazurskie;Ostródzki
14-105;Warmińska 9;Łukta;Warmińsko-mazurskie;Ostródzki
14-120;Ostródzka 3;Dąbrówno;Warmińsko-mazurskie;Ostródzki
14-140;Twarda 3;Miłomłyn;Warmińsko-mazurskie;Ostródzki
14-200;Jagiellończyka 1;Iława;Warmińsko-mazurskie;Iławski
14-200;Jagiellończyka 1;Iława;Warmińsko-mazurskie;Iławski
14-202;Okulickiego 1;Iława;Warmińsko-mazurskie;Iławski
14-202;Okulickiego 1;Iława;Warmińsko-mazurskie;Iławski
14-210;Dworcowa 2;Iława;Warmińsko-mazurskie;Iławski
14-220;Wojska Polskiego 7;Kisielice;Warmińsko-mazurskie;Iławski
14-230;Sienkiewicza 3;Zalewo;Warmińsko-mazurskie;Iławski
14-240;Słowiańska 24;Susz;Warmińsko-mazurskie;Iławski
14-260;Gdańska 13;Lubawa;Warmińsko-mazurskie;Iławski
14-300;11 Listopada 2;Morąg;Warmińsko-mazurskie;Ostródzki
14-300;11 Listopada 2;Morąg;Warmińsko-mazurskie;Ostródzki
14-301;Wojska Polskiego 33;Morąg;Warmińsko-mazurskie;Ostródzki
14-310;Daszyńskiego 10;Miłakowo;Warmińsko-mazurskie;Ostródzki
14-330;Dworcowa 11;Małdyty;Warmińsko-mazurskie;Ostródzki
14-400;Władysława Jagiełły 13;Pasłęk;Warmińsko-mazurskie;Elbląski
14-401;Ogrodowa 13 a 46;Pasłęk;Warmińsko-mazurskie;Elbląski
14-500;Hozjusza 1;Braniewo;Warmińsko-mazurskie;Braniewski
14-501;Sikorskiego;Braniewo;Warmińsko-mazurskie;Braniewski
14-502;Wąska 1;Braniewo;Warmińsko-mazurskie;Braniewski
15-001;Warszawska 10;Białystok;Podlaskie;Białystok
15-002;Sienkiewicza Henryka 154;Białystok;Podlaskie;Białystok
15-003;Sienkiewicza Henryka 195;Białystok;Podlaskie;Białystok
15-004;Sienkiewicza Henryka 52;Białystok;Podlaskie;Białystok
15-005;Sienkiewicza Henryka 105;Białystok;Podlaskie;Białystok
15-006;Inwalidów Wojennych 175;Białystok;Podlaskie;Białystok
15-007;Towarowa 111;Białystok;Podlaskie;Białystok
15-008;Ryska 103;Białystok;Podlaskie;Białystok
15-010;Ogrodowa 194;Białystok;Podlaskie;Białystok
15-011;Ogrodowa 163;Białystok;Podlaskie;Białystok
15-013;Sobieskiego Jana 155;Białystok;Podlaskie;Białystok
15-014;Sobieskiego Jana 135;Białystok;Podlaskie;Białystok
15-016;Złota 130;Białystok;Podlaskie;Białystok
15-017;Łąkowa 185;Białystok;Podlaskie;Białystok
15-019;Dzika 154;Białystok;Podlaskie;Białystok
15-019;Próżna 117;Białystok;Podlaskie;Białystok
15-019;Sporna 147;Białystok;Podlaskie;Białystok
15-021;Kamienna 142;Białystok;Podlaskie;Białystok
15-021;Orla 108;Białystok;Podlaskie;Białystok
15-023;Sina 171;Białystok;Podlaskie;Białystok
15-024;Kraszewskiego Józefa Ignacego 109;Białystok;Podlaskie;Białystok
15-025;Kraszewskiego Józefa Ignacego 161;Białystok;Podlaskie;Białystok
15-026;Słonimska 1;Białystok;Podlaskie;Białystok
15-027;Ogrodowa 126;Białystok;Podlaskie;Białystok
15-028;Słonimska 200;Białystok;Podlaskie;Białystok
15-029;Słonimska 76;Białystok;Podlaskie;Białystok
15-030;Stary Rynek 75;Białystok;Podlaskie;Białystok
15-030;Wylotna 78;Białystok;Podlaskie;Białystok
15-032;Przygodna 50 34;Białystok;Podlaskie;Białystok
15-032;Szczygla 136;Białystok;Podlaskie;Białystok
15-032;Wróbla 160;Białystok;Podlaskie;Białystok
15-034;Dobra 114;Białystok;Podlaskie;Białystok
15-034;Sowia 189;Białystok;Podlaskie;Białystok
15-035;Poznańska 11;Białystok;Podlaskie;Białystok
15-037;Daleka 122;Białystok;Podlaskie;Białystok
15-038;Czarnieckiego Stefana 137;Białystok;Podlaskie;Białystok
15-040;Spacerowa 28;Białystok;Podlaskie;Białystok
15-042;Pałacowa 136;Białystok;Podlaskie;Białystok
15-044;Piasta 129;Białystok;Podlaskie;Białystok
15-045;Piasta 161;Białystok;Podlaskie;Białystok
15-046;Koszykowa 99;Białystok;Podlaskie;Białystok
15-047;Wiktorii 194;Białystok;Podlaskie;Białystok
15-048;Skorupska 86;Białystok;Podlaskie;Białystok
15-050;Mieszka I 14;Białystok;Podlaskie;Białystok
15-050;Mieszka I 14;Białystok;Podlaskie;Białystok
15-052;Grzybowa 46;Białystok;Podlaskie;Białystok
15-054;Mieszka I 185;Białystok;Podlaskie;Białystok
15-055;Wołyńska 141;Białystok;Podlaskie;Białystok
15-057;Chrobrego 2;Białystok;Podlaskie;Białystok
15-057;Chrobrego 2;Białystok;Podlaskie;Białystok
15-057;Bolesława Chrobrego 129;Białystok;Podlaskie;Białystok
15-062;Warszawska 123;Białystok;Podlaskie;Białystok
15-063;Warszawska 26;Białystok;Podlaskie;Białystok
15-064;Pałacowa 149;Białystok;Podlaskie;Białystok
15-065;Doktora Lussy Andrzeja Piotra 64;Białystok;Podlaskie;Białystok
15-066;Modlińska 32 102;Białystok;Podlaskie;Białystok
15-067;Poprzeczna 150;Białystok;Podlaskie;Białystok
15-068;Gliniana 4;Białystok;Podlaskie;Białystok
15-070;Wiktorii 9;Białystok;Podlaskie;Białystok
15-071;Staszica Stanisława 141;Białystok;Podlaskie;Białystok
15-073;Starobojarska 173;Białystok;Podlaskie;Białystok
15-074;Chopina Fryderyka 168;Białystok;Podlaskie;Białystok
15-077;Warszawska 50;Białystok;Podlaskie;Białystok
15-078;Warszawska 77;Białystok;Podlaskie;Białystok
15-080;Elektryczna 107;Białystok;Podlaskie;Białystok
15-081;Skwer Armii Krajowej 22;Białystok;Podlaskie;Białystok
15-082;Świętojańska 167;Białystok;Podlaskie;Białystok
15-083;Orzeszkowej Elizy 57;Białystok;Podlaskie;Białystok
15-084;Orzeszkowej Elizy 162;Białystok;Podlaskie;Białystok
15-085;Antonowicza Witolda 64;Białystok;Podlaskie;Białystok
15-085;Branickiego Jana Klemensa 32;Białystok;Podlaskie;Białystok
15-086;Branickiego 9;Białystok;Podlaskie;Białystok
15-087;Kościelna 128;Białystok;Podlaskie;Białystok
15-088;Piłsudskiego Józefa 152;Białystok;Podlaskie;Białystok
15-089;Kilińskiego Jana 144;Białystok;Podlaskie;Białystok
15-090;Jana Pawła II 178;Białystok;Podlaskie;Białystok
15-091;Rynek Kościuszki 72;Białystok;Podlaskie;Białystok
15-092;Sienkiewicza Henryka 105;Białystok;Podlaskie;Białystok
15-093;Suraska 109;Białystok;Podlaskie;Białystok
15-094;Skłodowskiej Curie Marii 48;Białystok;Podlaskie;Białystok
15-096;Skłodowskiej Curie Marii 165;Białystok;Podlaskie;Białystok
15-097;Skłodowskiej Curie Marii 65;Białystok;Podlaskie;Białystok
15-099;Legionowa 146;Białystok;Podlaskie;Białystok
15-100;I Armii Wojska Polskiego 8 A;Białystok;Podlaskie;Białystok
15-100;I Armii Wojska Polskiego 8A;Białystok;Podlaskie;Białystok
15-100;I Armii Wojska Polskiego 8A;Białystok;Podlaskie;Białystok
15-101;Jurowiecka 40;Białystok;Podlaskie;Białystok
15-102;I Armii Wojska Polskiego 81;Białystok;Podlaskie;Białystok
15-103;I Armii Wojska Polskiego 134;Białystok;Podlaskie;Białystok
15-104;Płocka 12;Białystok;Podlaskie;Białystok
15-104;Przytorowa 162;Białystok;Podlaskie;Białystok
15-106;Mazurska 169;Białystok;Podlaskie;Białystok
15-106;Topolowa 12;Białystok;Podlaskie;Białystok
15-107;Grodzieńska 161 83;Białystok;Podlaskie;Białystok
15-107;Kowieńska 178;Białystok;Podlaskie;Białystok
15-107;Racławicka 66;Białystok;Podlaskie;Białystok
15-107;Łańcucka 175;Białystok;Podlaskie;Białystok
15-107;Wileńska 96;Białystok;Podlaskie;Białystok
15-107;Wołkowyska 119;Białystok;Podlaskie;Białystok
15-108;Lidzka 41;Białystok;Podlaskie;Białystok
15-108;Świsłocka 192;Białystok;Podlaskie;Białystok
15-109;Skidelska 126;Białystok;Podlaskie;Białystok
15-110;Kombatantów 152;Białystok;Podlaskie;Białystok
15-111;Tysiąclecia Państwa Polskiego 77;Białystok;Podlaskie;Białystok
15-113;Generała Andersa Władysława 80;Białystok;Podlaskie;Białystok
15-114;Księdza Sopoćki Michała 94;Białystok;Podlaskie;Białystok
15-114;Poleska 136;Białystok;Podlaskie;Białystok
15-115;Nowogródzka 4;Białystok;Podlaskie;Białystok
15-117;Wasilkowska 184;Białystok;Podlaskie;Białystok
15-118;Wasilkowska 29;Białystok;Podlaskie;Białystok
15-119;Fabryczna 43;Białystok;Podlaskie;Białystok
15-120;Fabryczna 180;Białystok;Podlaskie;Białystok
15-121;Węglowa 83;Białystok;Podlaskie;Białystok
15-122;Wąska 34;Białystok;Podlaskie;Białystok
15-123;Wąska 162;Białystok;Podlaskie;Białystok
15-124;Generała Andersa Władysława 65;Białystok;Podlaskie;Białystok
15-125;Siedleckiego Wacława 57;Białystok;Podlaskie;Białystok
15-127;Krasickiego Janka 113;Białystok;Podlaskie;Białystok
15-127;Partyzantów 157;Białystok;Podlaskie;Białystok
15-128;Gaskiewicza Dymitra 196;Białystok;Podlaskie;Białystok
15-129;Księcia Witolda 53;Białystok;Podlaskie;Białystok
15-129;Sawickiej Eweliny 93;Białystok;Podlaskie;Białystok
15-130;Duracza Teodora 92 39;Białystok;Podlaskie;Białystok
15-130;Karpowicza Aleksandra 80;Białystok;Podlaskie;Białystok
15-131;Batorego Stefana 9;Białystok;Podlaskie;Białystok
15-131;Jagiełły Władysława 105;Białystok;Podlaskie;Białystok
15-131;Pietrasze 172;Białystok;Podlaskie;Białystok
15-132;Wallenroda Konrada 105 119;Białystok;Podlaskie;Białystok
15-133;Gedymina 77;Białystok;Podlaskie;Białystok
15-133;Królowej Jadwigi 46;Białystok;Podlaskie;Białystok
15-133;Księcia Kiejstuta 18;Białystok;Podlaskie;Białystok
15-134;Chodkiewicza Karola 146 6;Białystok;Podlaskie;Białystok
15-135;Kościńskiego Zygmunta 119;Białystok;Podlaskie;Białystok
15-136;Błękitna 7;Białystok;Podlaskie;Białystok
15-136;Królowej Bony 198;Białystok;Podlaskie;Białystok
15-136;Władysława Łokietka 41;Białystok;Podlaskie;Białystok
15-136;Władysława Warneńczyka 24;Białystok;Podlaskie;Białystok
15-137;Wasilkowska 101;Białystok;Podlaskie;Białystok
15-139;Księdza Syczewskiego Aleksandra 80;Białystok;Podlaskie;Białystok
15-139;Pusta 90;Białystok;Podlaskie;Białystok
15-140;Kapralska 31;Białystok;Podlaskie;Białystok
15-140;Młoda 108 167;Białystok;Podlaskie;Białystok
15-140;Saperska 166;Białystok;Podlaskie;Białystok
15-142;Pionierska 98;Białystok;Podlaskie;Białystok
15-143;Pułkowa 35;Białystok;Podlaskie;Białystok
15-144;Ciasna 130;Białystok;Podlaskie;Białystok
15-144;Sekcyjna 65;Białystok;Podlaskie;Białystok
15-145;Traugutta Romualda 139;Białystok;Podlaskie;Białystok
15-147;27 Lipca 79;Białystok;Podlaskie;Białystok
15-148;Wasilkowska 1;Białystok;Podlaskie;Białystok
15-149;Kątowa 187;Białystok;Podlaskie;Białystok
15-149;Sadowa 176;Białystok;Podlaskie;Białystok
15-150;Sandomierska 188;Białystok;Podlaskie;Białystok
15-151;Gradowa 175;Białystok;Podlaskie;Białystok
15-151;Jesienna 9;Białystok;Podlaskie;Białystok
15-151;Środkowa 197 41;Białystok;Podlaskie;Białystok
15-152;Odległa 191;Białystok;Podlaskie;Białystok
15-153;Tarnowska 107;Białystok;Podlaskie;Białystok
15-154;Wiklinowa 10;Białystok;Podlaskie;Białystok
15-155;Krańcowa 99;Białystok;Podlaskie;Białystok
15-156;Agatki 60;Białystok;Podlaskie;Białystok
15-156;Cypiska 7;Białystok;Podlaskie;Białystok
15-156;Czerwonego Kapturka 80;Białystok;Podlaskie;Białystok
15-156;Dożynkowa 149;Białystok;Podlaskie;Białystok
15-156;Dyngusowa 124;Białystok;Podlaskie;Białystok
15-156;Gwiazdkowa 200;Białystok;Podlaskie;Białystok
15-156;Hanki 44;Białystok;Podlaskie;Białystok
15-156;Jacka 199;Białystok;Podlaskie;Białystok
15-156;Kameralna 191;Białystok;Podlaskie;Białystok
15-156;Kopciuszka 154;Białystok;Podlaskie;Białystok
15-156;Krasnoludków 45;Białystok;Podlaskie;Białystok
15-156;Lazurowa 152;Białystok;Podlaskie;Białystok
15-156;Obłoków 14;Białystok;Podlaskie;Białystok
